,PlayerKey,FrameNo,x,y,w,h,x2,y2,x1,y1,x_trans,y_trans
0,0.0,0.0,3140.3193,762.063,102.258545,92.77002,1063.8161908333332,269.48267,1029.7300091666666,238.55933,0.1397778471351358,1.3913029074210899
1,0.0,1.0,3139.9094,769.38696,111.569824,82.46466,1065.2314373333334,270.20643,1028.0414959999998,242.71821,0.19044516380524926,1.514283866733327
2,0.0,2.0,3138.7393,768.88293,99.40723,73.13544,1062.8143049999999,268.48355,1029.6785616666666,244.10506999999998,0.14297504340079262,1.5551364228473292
3,0.0,3.0,3132.3726,769.5189,97.138916,67.222595,1060.3140193333334,267.7100658333333,1027.9343806666666,245.30253416666667,0.19437710136060776,1.5899240990840504
4,0.0,4.0,3124.5708,770.4607,101.51587,68.95917,1058.4429116666665,268.3134283333333,1024.6042883333332,245.3270383333333,0.2918139406360882,1.590129583284374
5,0.0,5.0,3116.209,772.97003,112.06372,74.263916,1057.4136199999998,270.03399599999995,1020.0590466666665,245.27935733333334,0.42433690393635126,1.5863834474054408
6,0.0,6.0,3108.3667,775.7593,118.57715,71.39795,1055.8850916666665,270.48609166666665,1016.359375,246.686775,0.5328868369391593,1.6269777731046196
7,0.0,7.0,3107.8596,778.0082,111.49072,75.931274,1054.5349866666666,271.99127899999996,1017.3714133333333,246.68085433333331,0.5033099973619002,1.6269601228232402
8,0.0,8.0,3058.8901,790.1666,66.11206,59.28296,1030.64871,273.26936,1008.6113566666666,253.50837333333334,0.7849509621871645,1.8232826601165548
9,0.0,9.0,3083.923,782.29456,113.623535,72.08862,1046.9115891666665,272.77962333333335,1009.0370774999999,248.75008333333335,0.7714403166254059,1.6843209043070069
10,0.0,10.0,3081.8154,783.239,100.74829,68.226746,1044.0631816666667,272.450791,1010.4804183333332,249.70854233333333,0.7055998764250622,1.714443036530404
11,0.0,11.0,3078.5266,783.35254,91.42822,72.84027,1041.41357,273.2575583333333,1010.9374966666667,248.97746833333332,0.6920217113740281,1.693134411985324
12,0.0,12.0,3073.7646,787.03357,87.70239,72.35687,1039.205265,274.40400166666666,1009.9711349999999,250.285045,0.7206562158960538,1.7312230958821144
13,0.0,13.0,3067.2603,789.6471,89.60376,73.73511,1037.35406,275.504885,1007.48614,250.926515,0.7934600753962688,1.749597547028388
14,0.0,14.0,3067.3154,789.9735,88.04004,73.894226,1037.1118066666666,275.6402043333333,1007.7651266666667,251.00879566666663,0.7853334328328018,1.752046672443047
15,0.0,15.0,3062.3071,792.13025,92.16211,76.88855,1036.129385,276.85817499999996,1005.4086816666666,251.22865833333336,0.85425087957697,1.7581118377561713
16,0.0,16.0,3056.9434,795.8131,85.68701,78.6806,1033.2623016666666,278.38446666666664,1004.699965,252.1576,0.87523860179056,1.7851654653391797
17,0.0,19.0,3049.457,788.36865,59.34912,55.27588,1026.3771866666666,272.00219666666663,1006.5941466666666,253.57690333333335,0.8438461062502919,1.8249729515280675
18,0.0,20.0,3040.9946,794.97864,63.29956,64.6051,1024.2147933333333,275.7603966666667,1003.1149399999999,254.22536333333335,0.945542707705341,1.8433802160407877
19,0.0,21.0,3042.6619,805.9032,55.808594,86.83008,1023.5220656666667,283.10607999999996,1004.9192009999999,254.16271999999998,0.8928672823891873,1.8418292482801863
20,0.0,22.0,3013.0605,825.25275,84.24585,109.496704,1018.394475,293.33370066666663,990.3125249999999,256.8347993333333,1.3197585677567303,1.9176280513413873
21,0.0,23.0,3019.5676,821.13464,94.17236,114.457214,1022.2179266666665,292.78774899999996,990.82714,254.6353443333333,1.3045390695980355,1.8515848553362175
22,0.0,24.0,3020.8408,826.62476,95.69653,119.05243,1022.896355,295.3836583333333,990.9975116666666,255.69951500000002,1.299809448548532,1.8826739906184742
23,0.0,25.0,3022.4866,838.55774,82.26611,123.47882,1021.2065516666667,300.09905,993.784515,258.9394433333333,1.219201042549911,1.9776785092277533
24,0.0,26.0,3009.9436,800.9987,58.97119,77.55432,1013.143065,279.92528666666664,993.4860016666667,254.07384666666667,1.2268008527276741,1.835605984031683
25,0.0,28.0,3037.9614,861.60956,104.57739,114.91809,1030.083365,306.3562016666666,995.2242349999999,268.05017166666664,1.157143609164622,2.246137700988108
26,0.0,29.0,3029.2046,857.26965,70.704834,75.673096,1021.5190056666667,298.36873266666663,997.9507276666666,273.1443673333333,1.1005342825648026,2.395225737127087
27,0.0,32.0,3022.841,883.48486,65.84424,59.93866,1018.5877066666667,304.48473,996.6396266666666,284.50517666666667,1.123262363424578,2.730471717870778
28,0.0,33.0,3024.834,885.7326,72.170654,67.870605,1020.3064423333332,306.5559675,996.2495576666666,283.9324325,1.1551510265545435,2.7135625811762614
29,0.0,34.0,3011.794,888.4497,100.54663,85.278625,1020.6891049999999,310.36300416666666,987.1735616666666,281.93679583333335,1.4200646405549882,2.6540486551255906
30,0.0,35.0,3011.4314,904.7067,76.97461,69.11426,1016.6395683333333,313.0879433333333,990.9813649999999,290.04985666666664,1.2875223082719627,2.9120105263472227
31,0.0,36.0,2954.6453,914.7393,45.936035,42.27173,992.5377725,311.9583883333333,977.2257608333334,297.8678116666666,1.6900010943385886,3.1348390820341883
32,0.0,37.0,3012.6885,938.72864,70.725586,141.3534,1016.0170976666666,336.46844666666664,992.4419023333335,289.35064666666665,1.2435657085095966,2.88928692785796
33,0.0,38.0,3017.7947,951.6754,56.878906,77.45599,1015.4113843333332,330.134465,996.451749,304.31580166666663,1.1310964831097132,3.3257204871596295
34,0.0,39.0,3009.4102,963.9845,74.045166,121.39142,1015.4775943333332,341.56007,990.7958723333333,301.09626333333335,1.295125443223615,3.2310513396408345
35,0.0,40.0,3006.3586,967.89246,61.822754,95.03412,1012.4233256666666,338.46984,991.815741,306.79179999999997,1.2585665606952525,3.3942388135002695
36,0.0,41.0,3000.4707,983.56665,74.55444,78.260925,1012.5826399999999,340.89903749999996,987.7311599999999,314.81206249999997,1.39801360119709,3.6238940441723275
37,0.0,42.0,2950.4746,1022.60315,40.878174,44.746765,990.3045623333334,348.32551083333334,976.6785043333332,333.4099225,1.7223164503446544,4.16614821686443
38,0.0,43.0,2989.6387,999.9585,101.08447,108.09808,1013.3936449999999,351.33584666666667,979.6988216666666,315.3031533333333,1.6275958650115976,3.6404557970840874
39,0.0,44.0,2982.9082,1002.8738,106.71509,124.276184,1012.0885816666665,355.003964,976.516885,313.5785693333333,1.7016632792619537,3.5928218937945853
40,0.0,45.0,2980.9658,1011.5205,113.72754,126.27002,1012.6098566666666,358.21850333333333,974.7006766666666,316.12849666666665,1.7550752227186266,3.6667846132922053
41,0.0,46.0,2981.0122,1022.89777,115.244385,145.45618,1012.8781308333333,365.20862,974.4633358333333,316.7232266666667,1.762112445284781,3.684063479339315
42,0.0,47.0,2978.1965,1028.2279,125.28369,143.21777,1013.6127816666667,366.6122616666667,971.8515516666666,318.87300500000003,1.83858311705538,3.7462495765327732
43,0.0,48.0,2986.1382,1029.5356,124.33569,157.95941,1016.1020149999999,369.50510166666663,974.6567849999999,316.85196499999995,1.7608987463458023,3.6969242068555475
44,0.0,49.0,2984.6172,1032.5404,139.0393,163.70819,1018.0456166666668,371.46483166666667,971.6991833333333,316.895435,1.8471628875179402,3.6977003168639286
45,0.0,50.0,3008.523,1010.20764,105.23389,83.26312,1020.3799816666667,350.6130666666666,985.3020183333333,322.8586933333333,1.4517586008835688,3.8740157034577023
46,0.0,51.0,3010.1782,1013.0221,99.17822,85.18756,1019.9224366666665,351.87196,986.86303,323.4761066666666,1.4063660566635303,3.892297317085601
47,0.0,52.0,2990.2988,1029.189,117.88867,134.07257,1016.4143783333334,365.4084283333333,977.1181549999999,320.7175716666667,1.689228625503998,3.8131759639385963
48,0.0,53.0,2988.4067,1036.8514,114.61841,122.35785,1015.2386349999999,366.0101083333333,977.0324983333333,325.2241583333333,1.6926995755636811,3.9447299914471805
49,0.0,54.0,2987.333,1042.212,114.34375,106.23944,1014.8349583333334,365.11057333333326,976.720375,329.6974266666666,1.7027642926985325,4.075261429183852
50,0.0,55.0,2988.8823,1048.8966,109.954346,95.421936,1014.6198243333334,365.535856,977.9683756666666,333.728544,1.6672581859626112,4.193139959137723
51,0.0,56.0,2992.8894,1052.6056,103.348145,100.392334,1014.8544908333333,367.600589,980.4051091666666,334.1364776666667,1.596319073453436,4.205460549396719
52,0.0,57.0,2957.466,1069.1288,47.750977,69.36182,993.7804961666666,367.93656999999996,977.8635038333333,344.8159633333333,1.6727129883573588,4.516714243812313
53,0.0,58.0,3010.6963,1053.1083,86.622314,93.21112,1018.0024856666666,366.57128666666665,989.128381,335.50091333333336,1.3423293920026305,4.246769306877215
54,0.0,59.0,3011.5151,1059.4287,100.07544,90.89612,1020.5176066666666,368.2922533333333,987.1591266666667,337.99354666666665,1.3991615371428965,4.304580880335934
55,0.0,60.0,3038.5444,1053.5836,63.080566,88.387695,1023.3615609999999,365.9258158333333,1002.3347056666668,336.4632508333333,0.957192205835243,4.259453931698999
56,0.0,61.0,2977.3867,1058.9763,55.059814,77.44299,1001.638869,365.899265,983.2855976666666,340.084935,1.5132117705747032,4.3615958559643415
